product_id,day,base_price,price,competitor_price,promo,day_of_week,units_sold,cost_per_unit,revenue,profit
2,173,1148.25,992.98,1213.97,1,1,125,409.3,124122.5,72960.0
2,174,1148.25,1090.07,1285.31,0,2,72,407.71,78485.04,49129.92
2,175,1148.25,1138.98,1244.44,0,3,70,580.53,79728.6,39091.5
2,176,1148.25,1177.76,1264.07,0,4,65,591.83,76554.4,38085.45
2,177,1148.25,1161.4,1114.39,0,5,67,491.18,77813.8,44904.74
2,178,1148.25,1203.97,1084.36,0,6,62,493.75,74646.14,44033.64
2,179,1148.25,1097.67,1248.9,0,0,79,499.34,86715.93,47268.07
2,180,1148.25,1163.17,1265.04,0,1,69,597.14,80258.73,39056.07
2,181,1148.25,1053.67,1317.76,0,2,84,418.58,88508.28,53347.56
2,182,1148.25,1128.42,1151.87,0,3,71,668.6,80117.82,32647.22
2,183,1148.25,1205.7,1140.22,0,4,64,465.76,77164.8,47356.16
2,184,1148.25,1192.66,1256.3,0,5,74,688.86,88256.84,37281.2
2,185,1148.25,1260.93,1131.26,0,6,54,451.13,68090.22,43729.2
2,186,1148.25,1097.24,1300.61,0,0,78,623.37,85584.72,36961.86
2,187,1148.25,1147.83,1279.84,0,1,75,466.02,86087.25,51135.75
2,188,1148.25,1109.1,1156.57,0,2,68,425.1,75418.8,46512.0
2,189,1148.25,1134.61,1248.97,0,3,76,653.05,86230.36,36598.56
2,190,1148.25,1230.22,1250.03,0,4,66,648.4,81194.52,38400.12
2,191,1148.25,1190.55,1063.03,0,5,63,517.74,75004.65,42387.03
2,192,1148.25,1236.08,1292.51,0,6,75,603.52,92706.0,47442.0
2,193,1148.25,1080.16,1178.46,0,0,73,561.8,78851.68,37840.28
2,194,1148.25,1233.99,1270.67,0,1,57,646.74,70337.43,33473.25
2,195,1148.25,1047.15,1125.3,0,2,71,492.33,74347.65,39392.22
2,196,1148.25,1237.49,1290.5,0,3,69,552.21,85386.81,47284.32
2,197,1148.25,1109.0,1145.15,0,4,66,541.22,73194.0,37473.48
2,198,1148.25,1105.67,1036.54,0,5,67,503.48,74079.89,40346.73
2,199,1148.25,948.95,1293.33,1,6,155,657.79,147087.25,45129.8
2,200,1148.25,1249.45,1059.63,0,0,56,449.5,69969.2,44797.2
3,1,918.59,835.51,900.06,0,1,99,355.84,82715.49,47487.33
3,2,918.59,891.44,1044.91,0,2,95,453.99,84686.8,41557.75
3,3,918.59,984.1,1045.04,0,3,86,472.5,84632.6,43997.6
3,4,918.59,899.49,958.42,0,4,88,366.2,79155.12,46929.52
3,5,918.59,863.32,971.83,0,5,108,411.23,93238.56,48825.72
3,6,918.59,778.9,929.72,1,6,189,538.88,147212.1,45363.78
3,7,918.59,897.56,894.07,0,0,87,378.14,78087.72,45189.54
3,8,918.59,994.91,902.21,0,1,73,474.99,72628.43,37954.16
3,9,918.59,966.71,981.17,0,2,91,491.48,87970.61,43245.93
3,10,918.59,919.53,999.51,0,3,87,424.42,79999.11,43074.57
3,11,918.59,1008.31,1008.52,0,4,74,536.81,74614.94,34891.0
3,12,918.59,912.21,1008.06,0,5,100,490.68,91221.0,42153.0
3,13,918.59,837.43,847.68,0,6,93,426.67,77880.99,38200.68
3,14,918.59,874.92,940.27,0,0,87,452.25,76118.04,36772.29
3,15,918.59,906.84,839.95,0,1,75,480.56,68013.0,31971.0
3,16,918.59,761.17,952.93,1,2,175,457.5,133204.75,53142.25
3,17,918.59,1000.82,928.13,0,3,71,523.3,71058.22,33903.92
3,18,918.59,706.76,1030.59,1,4,204,403.47,144179.04,61871.16
3,19,918.59,876.02,907.32,0,5,96,390.37,84097.92,46622.4
3,20,918.59,935.27,853.62,0,6,82,370.61,76692.14,46302.12
3,21,918.59,959.27,859.57,0,0,75,330.18,71945.25,47181.75
3,22,918.59,999.66,1001.61,0,1,78,331.38,77973.48,52125.84
3,23,918.59,776.23,968.7,1,2,175,521.31,135840.25,44611.0
3,24,918.59,921.38,849.95,0,3,78,477.3,71867.64,34638.24
3,25,918.59,702.31,846.05,1,4,175,473.2,122904.25,40094.25
3,26,918.59,930.01,987.71,0,5,90,462.66,83700.9,42061.5
3,27,918.59,928.27,843.44,0,6,83,516.53,77046.41,34174.42
3,28,918.59,847.81,1015.47,0,0,103,431.8,87324.43,42849.03
3,29,918.59,849.9,988.92,0,1,106,521.39,90089.4,34822.06
3,30,918.59,924.02,845.41,0,2,76,404.05,70225.52,39517.72
3,31,918.59,876.13,846.21,0,3,85,534.32,74471.05,29053.85
3,32,918.59,830.6,1053.31,0,4,106,481.95,88043.6,36956.9
3,33,918.59,959.53,912.68,0,5,86,380.57,82519.58,49790.56
3,34,918.59,832.7,911.85,0,6,110,451.05,91597.0,41981.5
3,35,918.59,936.09,1013.39,0,0,83,443.92,77695.47,40850.11
3,36,918.59,925.79,1044.26,0,1,94,353.17,87024.26,53826.28
3,37,918.59,1004.72,1053.16,0,2,90,457.28,90424.8,49269.6
3,38,918.59,915.69,999.74,0,3,92,393.8,84243.48,48013.88
3,39,918.59,838.42,913.14,0,4,100,333.53,83842.0,50489.0
3,40,918.59,928.09,845.91,0,5,81,539.36,75175.29,31487.13
3,41,918.59,981.26,1005.2,0,6,91,468.82,89294.66,46632.04
3,42,918.59,795.2,954.97,1,0,169,522.89,134388.8,46020.39
3,43,918.59,905.79,924.15,0,1,79,476.76,71557.41,33893.37
3,44,918.59,885.58,1034.87,0,2,94,403.49,83244.52,45316.46
3,45,918.59,993.3,852.27,0,3,64,439.24,63571.2,35459.84
3,46,918.59,861.87,939.86,0,4,96,476.69,82739.52,36977.28
3,47,918.59,939.8,829.34,0,5,81,542.03,76123.8,32219.37
3,48,918.59,901.27,934.36,0,6,97,379.76,87423.19,50586.47
3,49,918.59,834.28,839.66,0,0,91,522.44,75919.48,28377.44
3,50,918.59,890.53,854.02,0,1,81,533.72,72132.93,28901.61
3,51,918.59,762.93,853.72,1,2,167,475.47,127409.31,48005.82
3,52,918.59,952.78,975.82,0,3,84,535.37,80033.52,35062.44
3,53,918.59,1001.04,998.06,0,4,80,412.88,80083.2,47052.8
3,54,918.59,875.98,960.7,0,5,102,540.36,89349.96,34233.24
3,55,918.59,975.81,1047.69,0,6,97,482.9,94653.57,47812.27
3,56,918.59,836.9,912.82,0,0,94,331.15,78668.6,47540.5
3,57,918.59,925.59,892.34,0,1,83,529.77,76823.97,32853.06
3,58,918.59,839.69,1026.2,0,2,100,432.76,83969.0,40693.0
3,59,918.59,998.33,878.08,0,3,66,427.22,65889.78,37693.26
3,60,918.59,967.52,1047.93,0,4,90,451.59,87076.8,46433.7
3,61,918.59,947.61,829.52,0,5,77,355.81,72965.97,45568.6
3,62,918.59,871.1,1049.46,1,6,176,429.25,153313.6,77765.6
3,63,918.59,727.21,836.64,1,0,174,512.37,126534.54,37382.16
3,64,918.59,1004.74,1031.38,0,1,80,325.06,80379.2,54374.4
3,65,918.59,957.9,947.92,0,2,80,384.18,76632.0,45897.6
3,66,918.59,996.61,1054.76,0,3,89,322.07,88698.29,60034.06
3,67,918.59,921.74,843.68,0,4,80,416.97,73739.2,40381.6
3,68,918.59,848.24,953.92,0,5,111,488.76,94154.64,39902.28
3,69,918.59,923.77,1049.33,0,6,102,504.94,94224.54,42720.66
3,70,918.59,850.04,946.86,0,0,100,538.57,85004.0,31147.0
3,71,918.59,935.58,971.27,0,1,83,461.25,77653.14,39369.39
3,72,918.59,915.37,986.51,0,2,87,379.98,79637.19,46578.93
3,73,918.59,790.63,931.12,1,3,160,533.73,126500.8,41104.0
3,74,918.59,828.58,970.85,0,4,106,499.56,87829.48,34876.12
3,75,918.59,862.53,960.92,0,5,102,453.42,87978.06,41729.22
3,76,918.59,825.31,1033.68,1,6,187,481.26,154332.97,64337.35
3,77,918.59,1001.36,837.17,0,0,61,533.77,61082.96,28522.99
3,78,918.59,897.21,891.25,0,1,86,485.11,77160.06,35440.6
3,79,918.59,904.7,1044.99,0,2,95,406.1,85946.5,47367.0
3,80,918.59,958.03,1031.18,0,3,84,485.25,80474.52,39713.52
3,81,918.59,937.66,931.37,0,4,84,330.76,78763.44,50979.6
3,82,918.59,881.65,969.14,0,5,98,410.25,86401.7,46197.2
3,83,918.59,902.21,890.43,0,6,89,414.82,80296.69,43377.71
3,84,918.59,866.73,869.93,0,0,80,359.82,69338.4,40552.8
3,85,918.59,1004.21,933.22,0,1,69,326.81,69290.49,46740.6
3,86,918.59,850.73,907.88,0,2,93,352.14,79117.89,46368.87
3,87,918.59,895.04,960.77,0,3,85,471.84,76078.4,35972.0
3,88,918.59,831.48,844.58,0,4,85,505.75,70675.8,27687.05
3,89,918.59,736.95,1050.5,1,5,215,548.44,158444.25,40529.65
3,90,918.59,970.12,1053.21,0,6,95,401.05,92161.4,54061.65
3,91,918.59,863.69,987.06,0,0,103,459.15,88960.07,41667.62
3,92,918.59,841.44,949.84,0,1,103,536.72,86668.32,31386.16
3,93,918.59,913.9,897.81,0,2,80,359.87,73112.0,44322.4
3,94,918.59,690.13,1013.62,1,3,208,486.31,143547.04,42394.56
3,95,918.59,842.3,983.98,0,4,103,494.89,86756.9,35783.23
3,96,918.59,975.11,864.08,0,5,76,341.94,74108.36,48120.92
3,97,918.59,968.46,1035.92,0,6,91,519.29,88129.86,40874.47
3,98,918.59,994.86,1015.62,0,0,82,508.23,81578.52,39903.66
3,99,918.59,983.72,1044.85,0,1,85,329.18,83616.2,55635.9
3,100,918.59,952.24,993.39,0,2,84,342.42,79988.16,51224.88
3,101,918.59,836.35,967.6,0,3,101,332.79,84471.35,50859.56
3,102,918.59,970.55,922.78,0,4,75,398.38,72791.25,42912.75
3,103,918.59,982.07,1040.93,0,5,90,438.46,88386.3,48924.9
3,104,918.59,973.54,1025.62,0,6,94,443.76,91512.76,49799.32
3,105,918.59,920.15,837.12,0,0,76,382.98,69931.4,40824.92
3,106,918.59,763.78,832.79,1,1,157,530.85,119913.46,36570.01
3,107,918.59,982.03,913.18,0,2,77,406.08,75616.31,44348.15
3,108,918.59,960.32,1012.87,0,3,81,331.97,77785.92,50896.35
3,109,918.59,1006.91,1053.46,0,4,81,390.45,81559.71,49933.26
3,110,918.59,855.33,861.27,0,5,96,443.47,82111.68,39538.56
3,111,918.59,868.19,963.17,0,6,102,415.25,88555.38,46199.88
3,112,918.59,865.64,914.2,0,0,89,384.39,77041.96,42831.25
3,113,918.59,972.33,1049.47,0,1,93,351.66,90426.69,57722.31
3,114,918.59,861.07,1020.12,0,2,98,509.63,84384.86,34441.12
3,115,918.59,838.98,1019.25,0,3,111,550.27,93126.78,32046.81
3,116,918.59,1010.18,934.37,0,4,74,397.19,74753.32,45361.26
3,117,918.59,831.29,921.99,0,5,107,409.14,88948.03,45170.05
3,118,918.59,856.68,889.52,1,6,160,463.44,137068.8,62918.4
3,119,918.59,893.86,839.68,0,0,87,486.49,77765.82,35441.19
3,120,918.59,722.16,1025.31,1,1,194,411.54,140099.04,60260.28
3,121,918.59,928.62,1013.41,0,2,87,529.32,80789.94,34739.1
3,122,918.59,992.38,1056.31,0,3,83,450.11,82367.54,45008.41
3,123,918.59,996.89,1055.61,0,4,85,424.94,84735.65,48615.75
3,124,918.59,828.4,954.28,0,5,105,470.01,86982.0,37630.95
3,125,918.59,840.59,1003.33,0,6,112,540.32,94146.08,33630.24
3,126,918.59,872.73,1043.69,0,0,105,503.97,91636.65,38719.8
3,127,918.59,949.7,1021.85,0,1,88,330.7,83573.6,54472.0
3,128,918.59,989.92,883.53,0,2,70,397.82,69294.4,41447.0
3,129,918.59,911.23,930.2,0,3,84,429.57,76543.32,40459.44
3,130,918.59,938.24,856.39,0,4,78,393.73,73182.72,42471.78
3,131,918.59,861.36,1045.83,0,5,110,482.3,94749.6,41696.6
3,132,918.59,974.62,965.94,0,6,94,511.26,91614.28,43555.84
3,133,918.59,1004.45,879.24,0,0,74,489.46,74329.3,38109.26
3,134,918.59,876.08,980.99,0,1,96,548.7,84103.68,31428.48
3,135,918.59,917.64,968.68,0,2,88,384.1,80752.32,46951.52
3,136,918.59,842.55,908.98,0,3,97,522.45,81727.35,31049.7
3,137,918.59,929.45,852.81,0,4,79,497.56,73426.55,34119.31
3,138,918.59,919.1,980.96,0,5,95,404.68,87314.5,48869.9
3,139,918.59,853.27,946.22,0,6,104,490.1,88740.08,37769.68
3,140,918.59,907.95,1004.09,0,0,88,345.41,79899.6,49503.52
3,141,918.59,888.11,946.19,0,1,92,502.77,81706.12,35451.28
3,142,918.59,922.6,1022.43,0,2,94,443.75,86724.4,45011.9
3,143,918.59,934.33,953.48,0,3,81,388.63,75680.73,44201.7
3,144,918.59,851.75,955.55,1,4,153,472.1,130317.75,58086.45
3,145,918.59,966.54,1028.05,0,5,91,468.85,87955.14,45289.79
3,146,918.59,792.67,919.39,1,6,179,369.61,141887.93,75727.74
3,147,918.59,894.02,857.51,0,0,83,328.49,74203.66,46938.99
3,148,918.59,836.46,833.34,0,1,85,421.09,71099.1,35306.45
3,149,918.59,965.43,1000.15,0,2,83,452.29,80130.69,42590.62
3,150,918.59,1002.21,969.18,0,3,72,522.82,72159.12,34516.08
3,151,918.59,870.85,988.42,0,4,97,534.67,84472.45,32609.46
3,152,918.59,886.17,875.64,0,5,93,442.95,82413.81,41219.46
3,153,918.59,860.5,858.05,0,6,93,494.62,80026.5,34026.84
3,154,918.59,932.72,830.07,0,0,72,422.39,67155.84,36743.76
3,155,918.59,855.18,907.24,0,1,92,492.84,78676.56,33335.28
3,156,918.59,892.17,962.2,0,2,89,368.54,79403.13,46603.07
3,157,918.59,954.78,916.81,0,3,74,406.72,70653.72,40556.44
3,158,918.59,929.63,927.2,0,4,88,467.16,81807.44,40697.36
3,159,918.59,897.73,1034.37,0,5,104,325.68,93363.92,59493.2
3,160,918.59,846.78,906.71,1,6,164,487.42,138871.92,58935.04
3,161,918.59,930.0,944.77,0,0,87,513.39,80910.0,36245.07
3,162,918.59,812.93,1006.69,1,1,181,413.17,147140.33,72356.56
3,163,918.59,841.15,917.8,0,2,91,424.38,76544.65,37926.07
3,164,918.59,988.63,969.59,0,3,80,517.0,79090.4,37730.4
3,165,918.59,841.04,1024.77,0,4,101,499.63,84945.04,34482.41
3,166,918.59,956.58,1044.79,0,5,96,387.68,91831.68,54614.4
3,167,918.59,764.39,860.51,1,6,179,395.91,136825.81,65957.92
3,168,918.59,876.46,1039.52,0,0,96,477.41,84140.16,38308.8
3,169,918.59,894.8,939.74,0,1,89,450.84,79637.2,39512.44
3,170,918.59,931.25,886.04,0,2,74,358.76,68912.5,42364.26
3,171,918.59,988.72,932.17,0,3,78,392.68,77120.16,46491.12
3,172,918.59,999.78,1051.79,0,4,84,528.19,83981.52,39613.56
3,173,918.59,962.6,939.86,0,5,89,479.54,85671.4,42992.34
3,174,918.59,842.64,902.23,0,6,101,547.93,85106.64,29765.71
3,175,918.59,949.67,972.19,0,0,83,497.65,78822.61,37517.66
3,176,918.59,902.11,881.88,0,1,83,537.83,74875.13,30235.24
3,177,918.59,913.21,844.15,0,2,74,371.15,67577.54,40112.44
3,178,918.59,835.76,856.33,0,3,89,498.68,74382.64,30000.12
3,179,918.59,861.83,856.14,0,4,83,326.15,71531.89,44461.44
3,180,918.59,971.96,861.62,0,5,75,475.54,72897.0,37231.5
3,181,918.59,910.13,858.61,0,6,81,429.28,73720.53,38948.85
3,182,918.59,882.15,973.91,0,0,98,401.14,86450.7,47138.98
3,183,918.59,897.28,868.5,0,1,80,519.56,71782.4,30217.6
3,184,918.59,983.7,906.11,0,2,77,517.69,75744.9,35882.77
3,185,918.59,964.34,1032.68,0,3,90,326.63,86790.6,57393.9
3,186,918.59,876.76,935.58,0,4,87,461.48,76278.12,36129.36
3,187,918.59,848.32,980.03,0,5,106,405.98,89921.92,46888.04
3,188,918.59,873.03,866.3,0,6,102,416.96,89049.06,46519.14
3,189,918.59,995.89,870.89,0,0,74,512.58,73695.86,35764.94
3,190,918.59,933.58,836.12,0,1,73,392.66,68151.34,39487.16
3,191,918.59,924.74,865.53,0,2,78,538.08,72129.72,30159.48
3,192,918.59,936.3,890.71,0,3,77,362.76,72095.1,44162.58
3,193,918.59,893.98,867.38,0,4,84,473.7,75094.32,35303.52
3,194,918.59,975.01,847.1,0,5,74,475.85,72150.74,36937.84
3,195,918.59,922.87,854.43,0,6,78,379.42,71983.86,42389.1
3,196,918.59,848.18,932.55,0,0,91,396.08,77184.38,41141.1
3,197,918.59,850.44,874.12,0,1,90,513.22,76539.6,30349.8
3,198,918.59,925.36,910.38,0,2,79,496.45,73103.44,33883.89
3,199,918.59,998.8,942.34,0,3,75,397.08,74910.0,45129.0
3,200,918.59,883.38,985.28,0,4,91,444.13,80387.58,39971.75
4,1,778.59,836.13,708.38,0,5,33,284.51,27592.29,18203.46
4,2,778.59,819.71,856.33,0,6,48,313.14,39346.08,24315.36
4,3,778.59,739.32,822.95,0,0,50,367.07,36966.0,18612.5
4,4,778.59,706.39,716.65,0,1,47,289.24,33200.33,19606.05
4,5,778.59,716.59,870.77,0,2,57,436.66,40845.63,15956.01
4,6,778.59,814.17,879.98,0,3,45,412.26,36637.65,18085.95
4,7,778.59,731.82,712.62,0,4,48,456.18,35127.36,13230.72
4,8,778.59,758.54,754.62,0,5,46,407.49,34892.84,16148.3
4,9,778.59,778.85,857.66,0,6,49,455.55,38163.65,15841.7
4,10,778.59,813.7,846.38,0,0,38,380.44,30920.6,16463.88
4,11,778.59,718.36,736.65,0,1,46,389.34,33044.56,15134.92
4,12,778.59,764.01,741.48,0,2,45,462.67,34380.45,13560.3
4,13,778.59,776.27,772.84,0,3,46,397.5,35708.42,17423.42
4,14,778.59,691.44,795.04,1,4,89,278.5,61538.16,36751.66
4,15,778.59,828.16,821.07,0,5,38,413.39,31470.08,15761.26
4,16,778.59,690.23,772.54,1,6,96,448.75,66262.08,23182.08
4,17,778.59,826.52,790.76,0,0,32,427.36,26448.64,12773.12
4,18,778.59,808.62,846.22,0,1,45,386.15,36387.9,19011.15
4,19,778.59,787.29,707.87,0,2,36,403.17,28342.44,13828.32
4,20,778.59,809.66,749.87,0,3,39,465.24,31576.74,13432.38
4,21,778.59,764.89,839.58,0,4,43,290.15,32890.27,20413.82
4,22,778.59,722.28,874.98,0,5,62,402.38,44781.36,19833.8
4,23,778.59,804.4,800.33,0,6,40,327.67,32176.0,19069.2
4,24,778.59,782.43,804.31,0,0,41,397.1,32079.63,15798.53
4,25,778.59,800.29,721.59,0,1,34,390.78,27209.86,13923.34
4,26,778.59,753.36,787.82,0,2,40,302.38,30134.4,18039.2
4,27,778.59,635.15,804.4,1,3,100,312.75,63515.0,32240.0
4,28,778.59,792.2,747.93,0,4,44,393.51,34856.8,17542.36
4,29,778.59,701.02,753.14,1,5,96,297.47,67297.92,38740.8
4,30,778.59,770.77,774.17,0,6,47,324.12,36226.19,20992.55
4,31,778.59,818.51,704.64,0,0,37,435.08,30284.87,14186.91
4,32,778.59,824.39,763.42,0,1,37,336.17,30502.43,18064.14
4,33,778.59,777.75,741.89,0,2,42,367.51,32665.5,17230.08
4,34,778.59,840.06,764.48,0,3,34,455.7,28562.04,13068.24
4,35,778.59,742.41,724.04,0,4,44,316.72,32666.04,18730.36
4,36,778.59,764.67,874.07,0,5,55,348.35,42056.85,22897.6
4,37,778.59,689.48,816.27,1,6,95,390.55,65500.6,28398.35
4,38,778.59,840.29,832.92,0,0,38,419.53,31931.02,15988.88
4,39,778.59,807.51,854.34,0,1,43,448.01,34722.93,15458.5
4,40,778.59,834.49,797.75,0,2,40,450.7,33379.6,15351.6
4,41,778.59,714.55,717.65,0,3,43,423.68,30725.65,12507.41
4,42,778.59,835.43,805.28,0,4,38,316.95,31746.34,19702.24
4,43,778.59,750.66,814.96,0,5,58,277.34,43538.28,27452.56
4,44,778.59,728.5,845.83,0,6,60,347.21,43710.0,22877.4
4,45,778.59,738.01,784.75,0,0,51,300.06,37638.51,22335.45
4,46,778.59,765.82,725.56,0,1,41,410.78,31398.62,14556.64
4,47,778.59,739.85,755.97,0,2,46,401.19,34033.1,15578.36
4,48,778.59,750.65,771.4,0,3,48,281.07,36031.2,22539.84
4,49,778.59,721.75,826.46,0,4,56,435.35,40418.0,16038.4
4,50,778.59,746.85,811.83,0,5,46,320.92,34355.1,19592.78
4,51,778.59,789.85,770.04,0,6,41,356.64,32383.85,17761.61
4,52,778.59,769.54,892.75,0,0,52,402.52,40016.08,19085.04
4,53,778.59,754.72,818.64,0,1,46,356.09,34717.12,18336.98
4,54,778.59,816.97,746.91,0,2,34,358.4,27776.98,15591.38
4,55,778.59,839.87,720.54,0,3,29,285.28,24356.23,16083.11
4,56,778.59,818.58,730.48,0,4,34,350.65,27831.72,15909.62
4,57,778.59,752.43,748.61,0,5,44,421.38,33106.92,14566.2
4,58,778.59,816.65,732.01,0,6,45,450.64,36749.25,16470.45
4,59,778.59,724.4,737.05,0,0,46,352.99,33322.4,17084.86
4,60,778.59,721.02,756.22,0,1,47,354.96,33887.94,17204.82
4,61,778.59,754.55,734.48,0,2,44,409.27,33200.2,15192.32
4,62,778.59,826.5,875.28,0,3,45,456.01,37192.5,16672.05
4,63,778.59,739.09,716.35,0,4,46,324.49,33998.14,19071.6
4,64,778.59,710.58,802.83,0,5,60,358.18,42634.8,21144.0
4,65,778.59,721.24,780.61,0,6,52,427.44,37504.48,15277.6
4,66,778.59,834.45,891.95,0,0,41,391.18,34212.45,18174.07
4,67,778.59,799.42,722.54,0,1,39,294.03,31177.38,19710.21
4,68,778.59,740.16,778.17,0,2,45,394.69,33307.2,15546.15
4,69,778.59,787.2,889.44,0,3,46,308.86,36211.2,22003.64
4,70,778.59,782.88,869.2,0,4,47,371.82,36795.36,19319.82
4,71,778.59,802.79,859.77,0,5,50,375.5,40139.5,21364.5
4,72,778.59,737.04,750.93,0,6,45,443.06,33166.8,13229.1
4,73,778.59,835.33,733.99,0,0,36,362.53,30071.88,17020.8
4,74,778.59,748.91,830.88,0,1,47,326.9,35198.77,19834.47
4,75,778.59,808.82,881.63,0,2,46,317.46,37205.72,22602.56
4,76,778.59,703.24,809.1,0,3,55,442.68,38678.2,14330.8
4,77,778.59,758.76,811.99,0,4,51,305.79,38696.76,23101.47
4,78,778.59,755.5,755.23,0,5,52,355.4,39286.0,20805.2
4,79,778.59,785.36,850.51,0,6,53,308.94,41624.08,25250.26
4,80,778.59,712.06,737.14,0,0,52,423.03,37027.12,15029.56
4,81,778.59,823.77,763.73,0,1,38,364.84,31303.26,17439.34
4,82,778.59,734.64,783.54,0,2,48,340.86,35262.72,18901.44
4,83,778.59,806.16,799.54,0,3,43,342.79,34664.88,19924.91
4,84,778.59,825.81,747.92,0,4,38,438.39,31380.78,14721.96
4,85,778.59,652.56,723.08,1,5,96,380.3,62645.76,26136.96
4,86,778.59,816.1,819.59,0,6,46,412.24,37540.6,18577.56
4,87,778.59,803.79,756.91,0,0,38,447.11,30544.02,13553.84
4,88,778.59,756.09,813.87,0,1,44,448.03,33267.96,13554.64
4,89,778.59,826.68,730.78,0,2,38,336.45,31413.84,18628.74
4,90,778.59,746.62,794.38,0,3,47,457.9,35091.14,13569.84
4,91,778.59,789.68,804.4,0,4,48,277.35,37904.64,24591.84
4,92,778.59,595.37,710.82,1,5,108,345.86,64299.96,26947.08
4,93,778.59,759.74,766.25,0,6,46,446.87,34948.04,14392.02
4,94,778.59,747.88,726.89,0,0,43,325.96,32158.84,18142.56
4,95,778.59,772.26,713.07,0,1,42,325.66,32434.92,18757.2
4,96,778.59,828.1,893.42,0,2,44,331.41,36436.4,21854.36
4,97,778.59,845.54,763.48,0,3,36,391.69,30439.44,16338.6
4,98,778.59,785.61,858.37,0,4,42,357.83,32995.62,17966.76
4,99,778.59,803.73,750.3,0,5,38,413.96,30541.74,14811.26
4,100,778.59,841.39,833.38,0,6,43,446.7,36179.77,16971.67
4,101,778.59,716.08,848.71,0,0,49,403.74,35087.92,15304.66
4,102,778.59,736.87,816.67,0,1,47,312.31,34632.89,19954.32
4,103,778.59,811.12,792.52,0,2,41,454.05,33255.92,14639.87
4,104,778.59,829.0,780.89,0,3,34,323.99,28186.0,17170.34
4,105,778.59,834.19,768.64,0,4,41,301.68,34201.79,21832.91
4,106,778.59,765.37,881.66,0,5,57,290.02,43626.09,27094.95
4,107,778.59,714.64,862.41,0,6,54,382.17,38590.56,17953.38
4,108,778.59,739.0,888.57,1,0,80,294.65,59120.0,35548.0
4,109,778.59,736.66,724.93,0,1,37,299.52,27256.42,16174.18
4,110,778.59,746.08,842.99,0,2,47,330.91,35065.76,19512.99
4,111,778.59,820.99,883.38,0,3,45,327.33,36944.55,22214.7
4,112,778.59,712.49,736.01,0,4,46,390.12,32774.54,14829.02
4,113,778.59,829.6,713.67,0,5,38,431.48,31524.8,15128.56
4,114,778.59,767.33,844.99,0,6,47,420.7,36064.51,16291.61
4,115,778.59,793.55,812.55,0,0,45,323.6,35709.75,21147.75
4,116,778.59,714.69,864.59,0,1,52,320.26,37163.88,20510.36
4,117,778.59,753.26,727.94,0,2,42,460.5,31636.92,12295.92
4,118,778.59,714.7,855.53,0,3,53,274.11,37879.1,23351.27
4,119,778.59,850.46,739.98,0,4,29,443.74,24663.34,11794.88
4,120,778.59,826.44,732.59,0,5,35,311.38,28925.4,18027.1
4,121,778.59,772.3,732.7,0,6,47,456.89,36298.1,14824.27
4,122,778.59,735.55,859.29,0,0,52,339.14,38248.6,20613.32
4,123,778.59,846.09,830.21,0,1,41,358.22,34689.69,20002.67
4,124,778.59,728.57,802.54,1,2,80,410.15,58285.6,25473.6
4,125,778.59,650.98,770.58,1,3,94,386.89,61192.12,24824.46
4,126,778.59,788.43,871.48,0,4,40,334.39,31537.2,18161.6
4,127,778.59,663.73,777.12,1,5,99,380.31,65709.27,28058.58
4,128,778.59,701.33,859.68,0,6,61,414.74,42781.13,17481.99
4,129,778.59,642.31,786.21,1,0,103,280.75,66157.93,37240.68
4,130,778.59,846.86,774.1,0,1,37,274.69,31333.82,21170.29
4,131,778.59,727.37,790.79,0,2,53,361.67,38550.61,19382.1
4,132,778.59,718.37,759.39,0,3,50,298.17,35918.5,21010.0
4,133,778.59,789.52,846.25,0,4,42,401.82,33159.84,16283.4
4,134,778.59,834.94,798.58,0,5,42,314.17,35067.48,21872.34
4,135,778.59,775.03,745.93,0,6,45,356.76,34876.35,18822.15
4,136,778.59,855.6,875.83,0,0,36,310.98,30801.6,19606.32
4,137,778.59,806.49,775.45,0,1,38,379.27,30646.62,16234.36
4,138,778.59,712.27,806.53,0,2,51,295.1,36325.77,21275.67
4,139,778.59,855.33,877.17,0,3,44,277.0,37634.52,25446.52
4,140,778.59,764.25,822.24,0,4,40,282.46,30570.0,19271.6
4,141,778.59,745.48,723.48,0,5,51,458.25,38019.48,14648.73
4,142,778.59,787.6,883.67,0,6,48,300.2,37804.8,23395.2
4,143,778.59,748.12,822.91,0,0,44,410.41,32917.28,14859.24
4,144,778.59,714.19,765.92,0,1,53,285.73,37852.07,22708.38
4,145,778.59,718.09,727.84,1,2,76,293.56,54574.84,32264.28
4,146,778.59,770.74,855.29,0,3,51,371.56,39307.74,20358.18
4,147,778.59,831.05,821.43,0,4,41,362.99,34073.05,19190.46
4,148,778.59,789.85,804.57,0,5,53,457.73,41862.05,17602.36
4,149,778.59,856.33,874.72,0,6,45,456.42,38534.85,17995.95
4,150,778.59,745.4,854.23,0,0,49,424.26,36524.6,15735.86
4,151,778.59,744.4,730.25,0,1,44,389.7,32753.6,15606.8
4,152,778.59,725.61,761.41,0,2,51,361.06,37006.11,18592.05
4,153,778.59,726.28,749.1,0,3,44,341.84,31956.32,16915.36
4,154,778.59,745.14,845.54,0,4,47,456.85,35021.58,13549.63
4,155,778.59,824.19,707.26,0,5,36,389.86,29670.84,15635.88
